folder_num,num,file_name,subject,filling_type,filling_level,back,light,camera_id,start,end
4,80,s2_fi3_fu2_b0_l0_c2,2,3,2,0,0,2,-1,-1
4,81,s2_fi3_fu2_b0_l1_c2,2,3,2,0,1,2,-1,-1
4,82,s2_fi3_fu2_b1_l0_c2,2,3,2,1,0,2,-1,-1
4,83,s2_fi3_fu2_b1_l1_c2,2,3,2,1,1,2,-1,-1
5,0,s0_fi0_fu0_b0_l0_c2,0,0,0,0,0,2,-1,-1
5,1,s0_fi0_fu0_b0_l1_c2,0,0,0,0,1,2,-1,-1
5,2,s0_fi0_fu0_b1_l0_c2,0,0,0,1,0,2,-1,-1
5,3,s0_fi0_fu0_b1_l1_c2,0,0,0,1,1,2,-1,-1
5,4,s0_fi1_fu1_b0_l0_c2,0,1,1,0,0,2,-1,-1
5,5,s0_fi1_fu1_b0_l1_c2,0,1,1,0,1,2,-1,-1
5,6,s0_fi1_fu1_b1_l0_c2,0,1,1,1,0,2,-1,-1
5,7,s0_fi1_fu1_b1_l1_c2,0,1,1,1,1,2,-1,-1
5,8,s0_fi1_fu2_b0_l0_c2,0,1,2,0,0,2,-1,-1
5,9,s0_fi1_fu2_b0_l1_c2,0,1,2,0,1,2,-1,-1
5,10,s0_fi1_fu2_b1_l0_c2,0,1,2,1,0,2,-1,-1
5,11,s0_fi1_fu2_b1_l1_c2,0,1,2,1,1,2,-1,-1
5,12,s0_fi2_fu1_b0_l0_c2,0,2,1,0,0,2,-1,-1
5,13,s0_fi2_fu1_b0_l1_c2,0,2,1,0,1,2,-1,-1
5,14,s0_fi2_fu1_b1_l0_c2,0,2,1,1,0,2,-1,-1
5,15,s0_fi2_fu1_b1_l1_c2,0,2,1,1,1,2,-1,-1
5,16,s0_fi2_fu2_b0_l0_c2,0,2,2,0,0,2,-1,-1
5,17,s0_fi2_fu2_b0_l1_c2,0,2,2,0,1,2,-1,-1
5,18,s0_fi2_fu2_b1_l0_c2,0,2,2,1,0,2,-1,-1
5,19,s0_fi2_fu2_b1_l1_c2,0,2,2,1,1,2,-1,-1
5,20,s0_fi3_fu1_b0_l0_c2,0,3,1,0,0,2,-1,-1
5,21,s0_fi3_fu1_b0_l1_c2,0,3,1,0,1,2,-1,-1
5,22,s0_fi3_fu1_b1_l0_c2,0,3,1,1,0,2,-1,-1
5,23,s0_fi3_fu1_b1_l1_c2,0,3,1,1,1,2,-1,-1
5,24,s0_fi3_fu2_b0_l0_c2,0,3,2,0,0,2,-1,-1
5,25,s0_fi3_fu2_b0_l1_c2,0,3,2,0,1,2,-1,-1
5,26,s0_fi3_fu2_b1_l0_c2,0,3,2,1,0,2,-1,-1
5,27,s0_fi3_fu2_b1_l1_c2,0,3,2,1,1,2,-1,-1
5,28,s1_fi0_fu0_b0_l0_c2,1,0,0,0,0,2,-1,-1
5,29,s1_fi0_fu0_b0_l1_c2,1,0,0,0,1,2,-1,-1
5,30,s1_fi0_fu0_b1_l0_c2,1,0,0,1,0,2,-1,-1
5,31,s1_fi0_fu0_b1_l1_c2,1,0,0,1,1,2,-1,-1
5,32,s1_fi1_fu1_b0_l0_c2,1,1,1,0,0,2,-1,-1
5,33,s1_fi1_fu1_b0_l1_c2,1,1,1,0,1,2,-1,-1
5,34,s1_fi1_fu1_b1_l0_c2,1,1,1,1,0,2,-1,-1
5,35,s1_fi1_fu1_b1_l1_c2,1,1,1,1,1,2,-1,-1
5,36,s1_fi1_fu2_b0_l0_c2,1,1,2,0,0,2,-1,-1
5,37,s1_fi1_fu2_b0_l1_c2,1,1,2,0,1,2,-1,-1
5,38,s1_fi1_fu2_b1_l0_c2,1,1,2,1,0,2,-1,-1
5,39,s1_fi1_fu2_b1_l1_c2,1,1,2,1,1,2,-1,-1
5,40,s1_fi2_fu1_b0_l0_c2,1,2,1,0,0,2,-1,-1
5,41,s1_fi2_fu1_b0_l1_c2,1,2,1,0,1,2,-1,-1
5,42,s1_fi2_fu1_b1_l0_c2,1,2,1,1,0,2,-1,-1
5,43,s1_fi2_fu1_b1_l1_c2,1,2,1,1,1,2,-1,-1
5,44,s1_fi2_fu2_b0_l0_c2,1,2,2,0,0,2,-1,-1
5,45,s1_fi2_fu2_b0_l1_c2,1,2,2,0,1,2,-1,-1
5,46,s1_fi2_fu2_b1_l0_c2,1,2,2,1,0,2,-1,-1
5,47,s1_fi2_fu2_b1_l1_c2,1,2,2,1,1,2,-1,-1
5,48,s1_fi3_fu1_b0_l0_c2,1,3,1,0,0,2,-1,-1
5,49,s1_fi3_fu1_b0_l1_c2,1,3,1,0,1,2,-1,-1
5,50,s1_fi3_fu1_b1_l0_c2,1,3,1,1,0,2,-1,-1
5,51,s1_fi3_fu1_b1_l1_c2,1,3,1,1,1,2,-1,-1
5,52,s1_fi3_fu2_b0_l0_c2,1,3,2,0,0,2,-1,-1
5,53,s1_fi3_fu2_b0_l1_c2,1,3,2,0,1,2,-1,-1
5,54,s1_fi3_fu2_b1_l0_c2,1,3,2,1,0,2,-1,-1
5,55,s1_fi3_fu2_b1_l1_c2,1,3,2,1,1,2,-1,-1
5,56,s2_fi0_fu0_b0_l0_c2,2,0,0,0,0,2,-1,-1
5,57,s2_fi0_fu0_b0_l1_c2,2,0,0,0,1,2,-1,-1
5,58,s2_fi0_fu0_b1_l0_c2,2,0,0,1,0,2,-1,-1
5,59,s2_fi0_fu0_b1_l1_c2,2,0,0,1,1,2,-1,-1
5,60,s2_fi1_fu1_b0_l0_c2,2,1,1,0,0,2,-1,-1
5,61,s2_fi1_fu1_b0_l1_c2,2,1,1,0,1,2,-1,-1
5,62,s2_fi1_fu1_b1_l0_c2,2,1,1,1,0,2,-1,-1
5,63,s2_fi1_fu1_b1_l1_c2,2,1,1,1,1,2,-1,-1
5,64,s2_fi1_fu2_b0_l0_c2,2,1,2,0,0,2,-1,-1
5,65,s2_fi1_fu2_b0_l1_c2,2,1,2,0,1,2,-1,-1
5,66,s2_fi1_fu2_b1_l0_c2,2,1,2,1,0,2,-1,-1
5,67,s2_fi1_fu2_b1_l1_c2,2,1,2,1,1,2,-1,-1
5,68,s2_fi2_fu1_b0_l0_c2,2,2,1,0,0,2,-1,-1
5,69,s2_fi2_fu1_b0_l1_c2,2,2,1,0,1,2,-1,-1
5,70,s2_fi2_fu1_b1_l0_c2,2,2,1,1,0,2,-1,-1
5,71,s2_fi2_fu1_b1_l1_c2,2,2,1,1,1,2,-1,-1
5,72,s2_fi2_fu2_b0_l0_c2,2,2,2,0,0,2,-1,-1
5,73,s2_fi2_fu2_b0_l1_c2,2,2,2,0,1,2,-1,-1
5,74,s2_fi2_fu2_b1_l0_c2,2,2,2,1,0,2,-1,-1
5,75,s2_fi2_fu2_b1_l1_c2,2,2,2,1,1,2,-1,-1
5,76,s2_fi3_fu1_b0_l0_c2,2,3,1,0,0,2,-1,-1
5,77,s2_fi3_fu1_b0_l1_c2,2,3,1,0,1,2,-1,-1
5,78,s2_fi3_fu1_b1_l0_c2,2,3,1,1,0,2,-1,-1
5,79,s2_fi3_fu1_b1_l1_c2,2,3,1,1,1,2,-1,-1
5,80,s2_fi3_fu2_b0_l0_c2,2,3,2,0,0,2,-1,-1
5,81,s2_fi3_fu2_b0_l1_c2,2,3,2,0,1,2,-1,-1
5,82,s2_fi3_fu2_b1_l0_c2,2,3,2,1,0,2,-1,-1
5,83,s2_fi3_fu2_b1_l1_c2,2,3,2,1,1,2,-1,-1
6,0,s0_fi0_fu0_b0_l0_c2,0,0,0,0,0,2,-1,-1
6,1,s0_fi0_fu0_b0_l1_c2,0,0,0,0,1,2,-1,-1
6,2,s0_fi0_fu0_b1_l0_c2,0,0,0,1,0,2,-1,-1
6,3,s0_fi0_fu0_b1_l1_c2,0,0,0,1,1,2,-1,-1
6,4,s0_fi1_fu1_b0_l0_c2,0,1,1,0,0,2,-1,-1
6,5,s0_fi1_fu1_b0_l1_c2,0,1,1,0,1,2,-1,-1
6,6,s0_fi1_fu1_b1_l0_c2,0,1,1,1,0,2,-1,-1
6,7,s0_fi1_fu1_b1_l1_c2,0,1,1,1,1,2,-1,-1
6,8,s0_fi1_fu2_b0_l0_c2,0,1,2,0,0,2,-1,-1
6,9,s0_fi1_fu2_b0_l1_c2,0,1,2,0,1,2,-1,-1
6,10,s0_fi1_fu2_b1_l0_c2,0,1,2,1,0,2,-1,-1
6,11,s0_fi1_fu2_b1_l1_c2,0,1,2,1,1,2,-1,-1
6,12,s0_fi2_fu1_b0_l0_c2,0,2,1,0,0,2,-1,-1
6,13,s0_fi2_fu1_b0_l1_c2,0,2,1,0,1,2,-1,-1
6,14,s0_fi2_fu1_b1_l0_c2,0,2,1,1,0,2,-1,-1
6,15,s0_fi2_fu1_b1_l1_c2,0,2,1,1,1,2,-1,-1
6,16,s0_fi2_fu2_b0_l0_c2,0,2,2,0,0,2,-1,-1
6,17,s0_fi2_fu2_b0_l1_c2,0,2,2,0,1,2,-1,-1
6,18,s0_fi2_fu2_b1_l0_c2,0,2,2,1,0,2,-1,-1
6,19,s0_fi2_fu2_b1_l1_c2,0,2,2,1,1,2,-1,-1
6,20,s0_fi3_fu1_b0_l0_c2,0,3,1,0,0,2,-1,-1
6,21,s0_fi3_fu1_b0_l1_c2,0,3,1,0,1,2,-1,-1
6,22,s0_fi3_fu1_b1_l0_c2,0,3,1,1,0,2,-1,-1
6,23,s0_fi3_fu1_b1_l1_c2,0,3,1,1,1,2,-1,-1
6,24,s0_fi3_fu2_b0_l0_c2,0,3,2,0,0,2,-1,-1
6,25,s0_fi3_fu2_b0_l1_c2,0,3,2,0,1,2,-1,-1
6,26,s0_fi3_fu2_b1_l0_c2,0,3,2,1,0,2,-1,-1
6,27,s0_fi3_fu2_b1_l1_c2,0,3,2,1,1,2,-1,-1
6,28,s1_fi0_fu0_b0_l0_c2,1,0,0,0,0,2,-1,-1
6,29,s1_fi0_fu0_b0_l1_c2,1,0,0,0,1,2,-1,-1
6,30,s1_fi0_fu0_b1_l0_c2,1,0,0,1,0,2,-1,-1
6,31,s1_fi0_fu0_b1_l1_c2,1,0,0,1,1,2,-1,-1
6,32,s1_fi1_fu1_b0_l0_c2,1,1,1,0,0,2,-1,-1
6,33,s1_fi1_fu1_b0_l1_c2,1,1,1,0,1,2,-1,-1
6,34,s1_fi1_fu1_b1_l0_c2,1,1,1,1,0,2,-1,-1
6,35,s1_fi1_fu1_b1_l1_c2,1,1,1,1,1,2,-1,-1
6,36,s1_fi1_fu2_b0_l0_c2,1,1,2,0,0,2,-1,-1
6,37,s1_fi1_fu2_b0_l1_c2,1,1,2,0,1,2,-1,-1
6,38,s1_fi1_fu2_b1_l0_c2,1,1,2,1,0,2,-1,-1
6,39,s1_fi1_fu2_b1_l1_c2,1,1,2,1,1,2,-1,-1
6,40,s1_fi2_fu1_b0_l0_c2,1,2,1,0,0,2,-1,-1
6,41,s1_fi2_fu1_b0_l1_c2,1,2,1,0,1,2,-1,-1
6,42,s1_fi2_fu1_b1_l0_c2,1,2,1,1,0,2,-1,-1
6,43,s1_fi2_fu1_b1_l1_c2,1,2,1,1,1,2,-1,-1
6,44,s1_fi2_fu2_b0_l0_c2,1,2,2,0,0,2,-1,-1
6,45,s1_fi2_fu2_b0_l1_c2,1,2,2,0,1,2,-1,-1
6,46,s1_fi2_fu2_b1_l0_c2,1,2,2,1,0,2,-1,-1
6,47,s1_fi2_fu2_b1_l1_c2,1,2,2,1,1,2,-1,-1
6,48,s1_fi3_fu1_b0_l0_c2,1,3,1,0,0,2,-1,-1
6,49,s1_fi3_fu1_b0_l1_c2,1,3,1,0,1,2,-1,-1
6,50,s1_fi3_fu1_b1_l0_c2,1,3,1,1,0,2,-1,-1
6,51,s1_fi3_fu1_b1_l1_c2,1,3,1,1,1,2,-1,-1
6,52,s1_fi3_fu2_b0_l0_c2,1,3,2,0,0,2,-1,-1
6,53,s1_fi3_fu2_b0_l1_c2,1,3,2,0,1,2,-1,-1
6,54,s1_fi3_fu2_b1_l0_c2,1,3,2,1,0,2,-1,-1
6,55,s1_fi3_fu2_b1_l1_c2,1,3,2,1,1,2,-1,-1
6,56,s2_fi0_fu0_b0_l0_c2,2,0,0,0,0,2,-1,-1
6,57,s2_fi0_fu0_b0_l1_c2,2,0,0,0,1,2,-1,-1
6,58,s2_fi0_fu0_b1_l0_c2,2,0,0,1,0,2,-1,-1
6,59,s2_fi0_fu0_b1_l1_c2,2,0,0,1,1,2,-1,-1
6,60,s2_fi1_fu1_b0_l0_c2,2,1,1,0,0,2,-1,-1
6,61,s2_fi1_fu1_b0_l1_c2,2,1,1,0,1,2,-1,-1
6,62,s2_fi1_fu1_b1_l0_c2,2,1,1,1,0,2,-1,-1
6,63,s2_fi1_fu1_b1_l1_c2,2,1,1,1,1,2,-1,-1
6,64,s2_fi1_fu2_b0_l0_c2,2,1,2,0,0,2,-1,-1
6,65,s2_fi1_fu2_b0_l1_c2,2,1,2,0,1,2,-1,-1
6,66,s2_fi1_fu2_b1_l0_c2,2,1,2,1,0,2,-1,-1
6,67,s2_fi1_fu2_b1_l1_c2,2,1,2,1,1,2,-1,-1
6,68,s2_fi2_fu1_b0_l0_c2,2,2,1,0,0,2,-1,-1
6,69,s2_fi2_fu1_b0_l1_c2,2,2,1,0,1,2,-1,-1
6,70,s2_fi2_fu1_b1_l0_c2,2,2,1,1,0,2,-1,-1
6,71,s2_fi2_fu1_b1_l1_c2,2,2,1,1,1,2,-1,-1
6,72,s2_fi2_fu2_b0_l0_c2,2,2,2,0,0,2,-1,-1
6,73,s2_fi2_fu2_b0_l1_c2,2,2,2,0,1,2,-1,-1
6,74,s2_fi2_fu2_b1_l0_c2,2,2,2,1,0,2,-1,-1
6,75,s2_fi2_fu2_b1_l1_c2,2,2,2,1,1,2,-1,-1
6,76,s2_fi3_fu1_b0_l0_c2,2,3,1,0,0,2,-1,-1
6,77,s2_fi3_fu1_b0_l1_c2,2,3,1,0,1,2,-1,-1
6,78,s2_fi3_fu1_b1_l0_c2,2,3,1,1,0,2,-1,-1
6,79,s2_fi3_fu1_b1_l1_c2,2,3,1,1,1,2,-1,-1
6,80,s2_fi3_fu2_b0_l0_c2,2,3,2,0,0,2,-1,-1
6,81,s2_fi3_fu2_b0_l1_c2,2,3,2,0,1,2,-1,-1
6,82,s2_fi3_fu2_b1_l0_c2,2,3,2,1,0,2,-1,-1
6,83,s2_fi3_fu2_b1_l1_c2,2,3,2,1,1,2,-1,-1
7,0,s0_fi0_fu0_b0_l0_c2,0,0,0,0,0,2,-1,-1
7,1,s0_fi0_fu0_b0_l1_c2,0,0,0,0,1,2,-1,-1
7,2,s0_fi0_fu0_b1_l0_c2,0,0,0,1,0,2,-1,-1
7,3,s0_fi0_fu0_b1_l1_c2,0,0,0,1,1,2,-1,-1
7,4,s0_fi1_fu1_b0_l0_c2,0,1,1,0,0,2,-1,-1
7,5,s0_fi1_fu1_b0_l1_c2,0,1,1,0,1,2,-1,-1
7,6,s0_fi1_fu1_b1_l0_c2,0,1,1,1,0,2,-1,-1
7,7,s0_fi1_fu1_b1_l1_c2,0,1,1,1,1,2,-1,-1
7,8,s0_fi1_fu2_b0_l0_c2,0,1,2,0,0,2,-1,-1
7,9,s0_fi1_fu2_b0_l1_c2,0,1,2,0,1,2,-1,-1
7,10,s0_fi1_fu2_b1_l0_c2,0,1,2,1,0,2,-1,-1
7,11,s0_fi1_fu2_b1_l1_c2,0,1,2,1,1,2,-1,-1
7,12,s0_fi2_fu1_b0_l0_c2,0,2,1,0,0,2,-1,-1
7,13,s0_fi2_fu1_b0_l1_c2,0,2,1,0,1,2,-1,-1
7,14,s0_fi2_fu1_b1_l0_c2,0,2,1,1,0,2,-1,-1
7,15,s0_fi2_fu1_b1_l1_c2,0,2,1,1,1,2,-1,-1
7,16,s0_fi2_fu2_b0_l0_c2,0,2,2,0,0,2,-1,-1
7,17,s0_fi2_fu2_b0_l1_c2,0,2,2,0,1,2,-1,-1
7,18,s0_fi2_fu2_b1_l0_c2,0,2,2,1,0,2,-1,-1
7,19,s0_fi2_fu2_b1_l1_c2,0,2,2,1,1,2,-1,-1
7,20,s1_fi0_fu0_b0_l0_c2,1,0,0,0,0,2,-1,-1
7,21,s1_fi0_fu0_b0_l1_c2,1,0,0,0,1,2,-1,-1
7,22,s1_fi0_fu0_b1_l0_c2,1,0,0,1,0,2,-1,-1
7,23,s1_fi0_fu0_b1_l1_c2,1,0,0,1,1,2,-1,-1
7,24,s1_fi1_fu1_b0_l0_c2,1,1,1,0,0,2,-1,-1
7,25,s1_fi1_fu1_b0_l1_c2,1,1,1,0,1,2,-1,-1
7,26,s1_fi1_fu1_b1_l0_c2,1,1,1,1,0,2,-1,-1
7,27,s1_fi1_fu1_b1_l1_c2,1,1,1,1,1,2,-1,-1
7,28,s1_fi1_fu2_b0_l0_c2,1,1,2,0,0,2,-1,-1
7,29,s1_fi1_fu2_b0_l1_c2,1,1,2,0,1,2,-1,-1
7,30,s1_fi1_fu2_b1_l0_c2,1,1,2,1,0,2,-1,-1
7,31,s1_fi1_fu2_b1_l1_c2,1,1,2,1,1,2,-1,-1
7,32,s1_fi2_fu1_b0_l0_c2,1,2,1,0,0,2,-1,-1
7,33,s1_fi2_fu1_b0_l1_c2,1,2,1,0,1,2,-1,-1
7,34,s1_fi2_fu1_b1_l0_c2,1,2,1,1,0,2,-1,-1
7,35,s1_fi2_fu1_b1_l1_c2,1,2,1,1,1,2,-1,-1
7,36,s1_fi2_fu2_b0_l0_c2,1,2,2,0,0,2,-1,-1
7,37,s1_fi2_fu2_b0_l1_c2,1,2,2,0,1,2,-1,-1
7,38,s1_fi2_fu2_b1_l0_c2,1,2,2,1,0,2,-1,-1
7,39,s1_fi2_fu2_b1_l1_c2,1,2,2,1,1,2,-1,-1
7,40,s2_fi0_fu0_b0_l0_c2,2,0,0,0,0,2,-1,-1
7,41,s2_fi0_fu0_b0_l1_c2,2,0,0,0,1,2,-1,-1
7,42,s2_fi0_fu0_b1_l0_c2,2,0,0,1,0,2,-1,-1
7,43,s2_fi0_fu0_b1_l1_c2,2,0,0,1,1,2,-1,-1
7,44,s2_fi1_fu1_b0_l0_c2,2,1,1,0,0,2,-1,-1
7,45,s2_fi1_fu1_b0_l1_c2,2,1,1,0,1,2,-1,-1
7,46,s2_fi1_fu1_b1_l0_c2,2,1,1,1,0,2,-1,-1
7,47,s2_fi1_fu1_b1_l1_c2,2,1,1,1,1,2,-1,-1
7,48,s2_fi1_fu2_b0_l0_c2,2,1,2,0,0,2,-1,-1
7,49,s2_fi1_fu2_b0_l1_c2,2,1,2,0,1,2,-1,-1
7,50,s2_fi1_fu2_b1_l0_c2,2,1,2,1,0,2,-1,-1
7,51,s2_fi1_fu2_b1_l1_c2,2,1,2,1,1,2,-1,-1
7,52,s2_fi2_fu1_b0_l0_c2,2,2,1,0,0,2,-1,-1
7,53,s2_fi2_fu1_b0_l1_c2,2,2,1,0,1,2,-1,-1
7,54,s2_fi2_fu1_b1_l0_c2,2,2,1,1,0,2,-1,-1
7,55,s2_fi2_fu1_b1_l1_c2,2,2,1,1,1,2,-1,-1
7,56,s2_fi2_fu2_b0_l0_c2,2,2,2,0,0,2,-1,-1
7,57,s2_fi2_fu2_b0_l1_c2,2,2,2,0,1,2,-1,-1
7,58,s2_fi2_fu2_b1_l0_c2,2,2,2,1,0,2,-1,-1
7,59,s2_fi2_fu2_b1_l1_c2,2,2,2,1,1,2,-1,-1
8,0,s0_fi0_fu0_b0_l0_c2,0,0,0,0,0,2,-1,-1
8,1,s0_fi0_fu0_b0_l1_c2,0,0,0,0,1,2,-1,-1
8,2,s0_fi0_fu0_b1_l0_c2,0,0,0,1,0,2,-1,-1
8,3,s0_fi0_fu0_b1_l1_c2,0,0,0,1,1,2,-1,-1
8,4,s0_fi1_fu1_b0_l0_c2,0,1,1,0,0,2,-1,-1
8,5,s0_fi1_fu1_b0_l1_c2,0,1,1,0,1,2,-1,-1
8,6,s0_fi1_fu1_b1_l0_c2,0,1,1,1,0,2,-1,-1
8,7,s0_fi1_fu1_b1_l1_c2,0,1,1,1,1,2,-1,-1
8,8,s0_fi1_fu2_b0_l0_c2,0,1,2,0,0,2,-1,-1
8,9,s0_fi1_fu2_b0_l1_c2,0,1,2,0,1,2,-1,-1
8,10,s0_fi1_fu2_b1_l0_c2,0,1,2,1,0,2,-1,-1
8,11,s0_fi1_fu2_b1_l1_c2,0,1,2,1,1,2,-1,-1
8,12,s0_fi2_fu1_b0_l0_c2,0,2,1,0,0,2,-1,-1
8,13,s0_fi2_fu1_b0_l1_c2,0,2,1,0,1,2,-1,-1
8,14,s0_fi2_fu1_b1_l0_c2,0,2,1,1,0,2,-1,-1
8,15,s0_fi2_fu1_b1_l1_c2,0,2,1,1,1,2,-1,-1
8,16,s0_fi2_fu2_b0_l0_c2,0,2,2,0,0,2,-1,-1
8,17,s0_fi2_fu2_b0_l1_c2,0,2,2,0,1,2,-1,-1
8,18,s0_fi2_fu2_b1_l0_c2,0,2,2,1,0,2,-1,-1
8,19,s0_fi2_fu2_b1_l1_c2,0,2,2,1,1,2,-1,-1
8,20,s1_fi0_fu0_b0_l0_c2,1,0,0,0,0,2,-1,-1
8,21,s1_fi0_fu0_b0_l1_c2,1,0,0,0,1,2,-1,-1
8,22,s1_fi0_fu0_b1_l0_c2,1,0,0,1,0,2,-1,-1
8,23,s1_fi0_fu0_b1_l1_c2,1,0,0,1,1,2,-1,-1
8,24,s1_fi1_fu1_b0_l0_c2,1,1,1,0,0,2,-1,-1
8,25,s1_fi1_fu1_b0_l1_c2,1,1,1,0,1,2,-1,-1
8,26,s1_fi1_fu1_b1_l0_c2,1,1,1,1,0,2,-1,-1
8,27,s1_fi1_fu1_b1_l1_c2,1,1,1,1,1,2,-1,-1
8,28,s1_fi1_fu2_b0_l0_c2,1,1,2,0,0,2,-1,-1
8,29,s1_fi1_fu2_b0_l1_c2,1,1,2,0,1,2,-1,-1
8,30,s1_fi1_fu2_b1_l0_c2,1,1,2,1,0,2,-1,-1
8,31,s1_fi1_fu2_b1_l1_c2,1,1,2,1,1,2,-1,-1
8,32,s1_fi2_fu1_b0_l0_c2,1,2,1,0,0,2,-1,-1
8,33,s1_fi2_fu1_b0_l1_c2,1,2,1,0,1,2,-1,-1
8,34,s1_fi2_fu1_b1_l0_c2,1,2,1,1,0,2,-1,-1
8,35,s1_fi2_fu1_b1_l1_c2,1,2,1,1,1,2,-1,-1
8,36,s1_fi2_fu2_b0_l0_c2,1,2,2,0,0,2,-1,-1
8,37,s1_fi2_fu2_b0_l1_c2,1,2,2,0,1,2,-1,-1
8,38,s1_fi2_fu2_b1_l0_c2,1,2,2,1,0,2,-1,-1
8,39,s1_fi2_fu2_b1_l1_c2,1,2,2,1,1,2,-1,-1
8,40,s2_fi0_fu0_b0_l0_c2,2,0,0,0,0,2,-1,-1
8,41,s2_fi0_fu0_b0_l1_c2,2,0,0,0,1,2,-1,-1
8,42,s2_fi0_fu0_b1_l0_c2,2,0,0,1,0,2,-1,-1
8,43,s2_fi0_fu0_b1_l1_c2,2,0,0,1,1,2,-1,-1
8,44,s2_fi1_fu1_b0_l0_c2,2,1,1,0,0,2,-1,-1
8,45,s2_fi1_fu1_b0_l1_c2,2,1,1,0,1,2,-1,-1
8,46,s2_fi1_fu1_b1_l0_c2,2,1,1,1,0,2,-1,-1
8,47,s2_fi1_fu1_b1_l1_c2,2,1,1,1,1,2,-1,-1
8,48,s2_fi1_fu2_b0_l0_c2,2,1,2,0,0,2,-1,-1
8,49,s2_fi1_fu2_b0_l1_c2,2,1,2,0,1,2,-1,-1
8,50,s2_fi1_fu2_b1_l0_c2,2,1,2,1,0,2,-1,-1
8,51,s2_fi1_fu2_b1_l1_c2,2,1,2,1,1,2,-1,-1
8,52,s2_fi2_fu1_b0_l0_c2,2,2,1,0,0,2,-1,-1
8,53,s2_fi2_fu1_b0_l1_c2,2,2,1,0,1,2,-1,-1
8,54,s2_fi2_fu1_b1_l0_c2,2,2,1,1,0,2,-1,-1
8,55,s2_fi2_fu1_b1_l1_c2,2,2,1,1,1,2,-1,-1
8,56,s2_fi2_fu2_b0_l0_c2,2,2,2,0,0,2,-1,-1
8,57,s2_fi2_fu2_b0_l1_c2,2,2,2,0,1,2,-1,-1
8,58,s2_fi2_fu2_b1_l0_c2,2,2,2,1,0,2,-1,-1
8,59,s2_fi2_fu2_b1_l1_c2,2,2,2,1,1,2,-1,-1
9,0,s0_fi0_fu0_b0_l0_c2,0,0,0,0,0,2,-1,-1
9,1,s0_fi0_fu0_b0_l1_c2,0,0,0,0,1,2,-1,-1
9,2,s0_fi0_fu0_b1_l0_c2,0,0,0,1,0,2,-1,-1
9,3,s0_fi0_fu0_b1_l1_c2,0,0,0,1,1,2,-1,-1
9,4,s0_fi1_fu1_b0_l0_c2,0,1,1,0,0,2,-1,-1
9,5,s0_fi1_fu1_b0_l1_c2,0,1,1,0,1,2,-1,-1
9,6,s0_fi1_fu1_b1_l0_c2,0,1,1,1,0,2,-1,-1
9,7,s0_fi1_fu1_b1_l1_c2,0,1,1,1,1,2,-1,-1
9,8,s0_fi1_fu2_b0_l0_c2,0,1,2,0,0,2,-1,-1
9,9,s0_fi1_fu2_b0_l1_c2,0,1,2,0,1,2,-1,-1
9,10,s0_fi1_fu2_b1_l0_c2,0,1,2,1,0,2,-1,-1
9,11,s0_fi1_fu2_b1_l1_c2,0,1,2,1,1,2,-1,-1
9,12,s0_fi2_fu1_b0_l0_c2,0,2,1,0,0,2,-1,-1
9,13,s0_fi2_fu1_b0_l1_c2,0,2,1,0,1,2,-1,-1
9,14,s0_fi2_fu1_b1_l0_c2,0,2,1,1,0,2,-1,-1
9,15,s0_fi2_fu1_b1_l1_c2,0,2,1,1,1,2,-1,-1
9,16,s0_fi2_fu2_b0_l0_c2,0,2,2,0,0,2,-1,-1
9,17,s0_fi2_fu2_b0_l1_c2,0,2,2,0,1,2,-1,-1
9,18,s0_fi2_fu2_b1_l0_c2,0,2,2,1,0,2,-1,-1
9,19,s0_fi2_fu2_b1_l1_c2,0,2,2,1,1,2,-1,-1
9,20,s1_fi0_fu0_b0_l0_c2,1,0,0,0,0,2,-1,-1
9,21,s1_fi0_fu0_b0_l1_c2,1,0,0,0,1,2,-1,-1
9,22,s1_fi0_fu0_b1_l0_c2,1,0,0,1,0,2,-1,-1
9,23,s1_fi0_fu0_b1_l1_c2,1,0,0,1,1,2,-1,-1
9,24,s1_fi1_fu1_b0_l0_c2,1,1,1,0,0,2,-1,-1
9,25,s1_fi1_fu1_b0_l1_c2,1,1,1,0,1,2,-1,-1
9,26,s1_fi1_fu1_b1_l0_c2,1,1,1,1,0,2,-1,-1
9,27,s1_fi1_fu1_b1_l1_c2,1,1,1,1,1,2,-1,-1
9,28,s1_fi1_fu2_b0_l0_c2,1,1,2,0,0,2,-1,-1
9,29,s1_fi1_fu2_b0_l1_c2,1,1,2,0,1,2,-1,-1
9,30,s1_fi1_fu2_b1_l0_c2,1,1,2,1,0,2,-1,-1
9,31,s1_fi1_fu2_b1_l1_c2,1,1,2,1,1,2,-1,-1
9,32,s1_fi2_fu1_b0_l0_c2,1,2,1,0,0,2,-1,-1
9,33,s1_fi2_fu1_b0_l1_c2,1,2,1,0,1,2,-1,-1
9,34,s1_fi2_fu1_b1_l0_c2,1,2,1,1,0,2,-1,-1
9,35,s1_fi2_fu1_b1_l1_c2,1,2,1,1,1,2,-1,-1
9,36,s1_fi2_fu2_b0_l0_c2,1,2,2,0,0,2,-1,-1
9,37,s1_fi2_fu2_b0_l1_c2,1,2,2,0,1,2,-1,-1
9,38,s1_fi2_fu2_b1_l0_c2,1,2,2,1,0,2,-1,-1
9,39,s1_fi2_fu2_b1_l1_c2,1,2,2,1,1,2,-1,-1
